[2025-06-02T02:20:36.111+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [queued]>
[2025-06-02T02:20:36.118+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [queued]>
[2025-06-02T02:20:36.118+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 3
[2025-06-02T02:20:36.128+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): validate_models> on 2025-06-02 02:13:21.167485+00:00
[2025-06-02T02:20:36.134+0000] {standard_task_runner.py:60} INFO - Started process 1138 to run task
[2025-06-02T02:20:36.136+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'movie_recommendation_pipeline', 'validate_models', 'manual__2025-06-02T02:13:21.167485+00:00', '--job-id', '1407', '--raw', '--subdir', 'DAGS_FOLDER/mlops_movie_dag.py', '--cfg-path', '/tmp/tmps6ejfy38']
[2025-06-02T02:20:36.137+0000] {standard_task_runner.py:88} INFO - Job 1407: Subtask validate_models
[2025-06-02T02:20:36.171+0000] {task_command.py:423} INFO - Running <TaskInstance: movie_recommendation_pipeline.validate_models manual__2025-06-02T02:13:21.167485+00:00 [running]> on host 69f945629b06
[2025-06-02T02:20:36.228+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='movie_recommendation_pipeline' AIRFLOW_CTX_TASK_ID='validate_models' AIRFLOW_CTX_EXECUTION_DATE='2025-06-02T02:13:21.167485+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-02T02:13:21.167485+00:00'
[2025-06-02T02:20:36.229+0000] {mlops_movie_dag.py:12} INFO - 🟦 Running command: python /opt/***/src/models/validate_model.py
[2025-06-02T02:20:49.885+0000] {mlops_movie_dag.py:18} INFO - 🟩 [stdout]:

[2025-06-02T02:20:49.886+0000] {mlops_movie_dag.py:20} WARNING - 🟨 [stderr]:
2025-06-02 02:20:38,030 - INFO - 🚀 Starte Validierung der Modelle
2025-06-02 02:20:49,518 - INFO - 📥 Daten & Modelle geladen – Beginne Evaluation
2025-06-02 02:20:49,564 - WARNING - ⚠️ Fehler bei User 97: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,565 - WARNING - ⚠️ Fehler bei User 98: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,565 - WARNING - ⚠️ Fehler bei User 99: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,566 - WARNING - ⚠️ Fehler bei User 100: hybrid_model erwartet 1428 Features, hat aber 1429
2025-06-02 02:20:49,566 - ERROR - ❌ Keine gültigen Nutzer zur Auswertung!

[2025-06-02T02:20:49.887+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-06-02T02:20:49.895+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=movie_recommendation_pipeline, task_id=validate_models, execution_date=20250602T021321, start_date=20250602T022036, end_date=20250602T022049
[2025-06-02T02:20:49.949+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-06-02T02:20:49.964+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
